block_id,route_id,original_trip_id,direction_id,trip_headsign,shape_id,service_id,trip_id
a_292,246,18641,1,OSPEDALE CIVICO,2461,FE_merged_80004,18641_merged_81180
b_169,124,3290,0,POLITEAMA,1240,FR_merged_80005,3290_merged_88802
b_130,108,2549,0,POLITEAMA,1080,FR_merged_80005,2549_merged_91052
b_548,731,,0,CROCI,7310,FR_merged_80005,10267
b_565,806,10621,0,MONDELLO,8060,FE_merged_80006,10621_merged_88626
b_200,212,17153,1,VIALE DEI PICCIOTTI,2121,FR_merged_80005,17153_merged_90788
a_686,N12,23864,1,VIA SARULLO,N121,FE_merged_80004,23864_merged_81947
b_564,806,10598,0,MONDELLO,8060,FE_merged_80006,10598_merged_88161
b_494,628,9138,0,STADIO,6280,FE_merged_80006,9138_merged_93520
b_18,101,313,0,STAZIONE CENTRALE,1010,FR_merged_80005,313_merged_87845
a_303,304,5884,0,VILLA TASCA,3040,FR_merged_80003,5884_merged_82592
a_281,243,5393,0,BONAGIA,2430,FE_merged_80004,5393_merged_84053
b_210,224,4084,1,POMARA,2241,FR_merged_80005,4084_merged_89112
a_281,243,18446,1,STAZIONE CENTRALE,2431,FE_merged_80004,18446_merged_81891
b_471,619,8711,0,S. FILIPPO NERI,6190,FE_merged_80006,8711_merged_86982
b_191,210,,1,PARCHEGGIO ORETO,2101,FR_merged_80005,17000
a_268,237,5081,0,STAZIONE CENTRALE,2370,FR_merged_80003,5081_merged_86637
b_530,704,,0,POLITEAMA,7040,FE_merged_80006,9916
a_443,614,8364,0,PARTANNA - MONDELLO,6140,FE_merged_80004,8364_merged_84967
a_483,625,8936,0,BORGO NUOVO,6250,FE_merged_80004,8936_merged_85426
a_307,307,19006,1,PARCHEGGIO BASILE,3071,FE_merged_80004,19006_merged_84142
a_281,243,5394,0,BONAGIA,2430,FE_merged_80004,5394_merged_84059
a_267,237,,1,PARCHEGGIO ORETO,2371,FR_merged_80003,18134
a_67,102,14965,1,STAZ. NOTARBARTOLO,1021,FR_merged_80003,14965_merged_86039
a_371,462,,1,PARCHEGGIO EMIRI,4621,FR_merged_80003,19968
a_371,462,,1,PARCHEGGIO EMIRI,4621,FR_merged_80003,19969
b_80,103,1768,0,PORTA FELICE,1030,FE_merged_80006,1768_merged_86957
b_177,134,,1,JOHN LENNON,1341,FE_merged_80006,16719
a_371,462,,1,PARCHEGGIO EMIRI,4621,FR_merged_80003,19964
a_371,462,,1,PARCHEGGIO EMIRI,4621,FR_merged_80003,19965
a_371,462,,1,PARCHEGGIO EMIRI,4621,FR_merged_80003,19966
a_371,462,,1,PARCHEGGIO EMIRI,4621,FR_merged_80003,19967
a_370,462,,1,PARCHEGGIO EMIRI,4621,FE_merged_80004,19960
a_285,243,5479,0,BONAGIA,2430,FR_merged_80003,5479_merged_82023
a_370,462,,1,PARCHEGGIO EMIRI,4621,FE_merged_80004,19962
a_371,462,,1,PARCHEGGIO EMIRI,4621,FR_merged_80003,19963
a_608,84,,1,MONDELLO (TORRE),841,FR_merged_80003,22496
a_608,84,,1,MONDELLO (TORRE),841,FR_merged_80003,22497
a_608,84,,1,MONDELLO (TORRE),841,FR_merged_80003,22494
a_608,84,,1,MONDELLO (TORRE),841,FR_merged_80003,22495
a_607,84,,1,MONDELLO (TORRE),841,FR_merged_80003,22492
a_607,84,,1,MONDELLO (TORRE),841,FR_merged_80003,22493
a_607,84,,1,MONDELLO (TORRE),841,FR_merged_80003,22490
a_607,84,,1,MONDELLO (TORRE),841,FR_merged_80003,22491
b_292,246,,1,OSPEDALE CIVICO,2461,FE_merged_80006,18593
b_718,TRAM1,13328,0,STAZIONE CENTRALE,TRAM10,FE_merged_80006,13328_merged_87804
a_608,84,,1,MONDELLO (TORRE),841,FR_merged_80003,22498
a_608,84,,1,MONDELLO (TORRE),841,FR_merged_80003,22499
a_672,N11_merged_80001,23782,1,CASA DEL  SOLE,N111,FE_merged_80004,23782_merged_82746
a_406,544,7822,0,MONDELLO,5440,FR_merged_80003,7822_merged_82192
a_409,544,,1,JOHN LENNON,5441,FR_merged_80003,20570
a_562,806,10549,1,POLITEAMA,8061,FE_merged_80004,10549_merged_83176
b_397,534,,1,JOHN LENNON,5341,FR_merged_80005,20362
b_598,812,11371,1,PORTO,8121,FR_merged_80005,11371_merged_91987
b_606,84,11557,0,VALDESI,840,FR_merged_80005,11557_merged_89993
a_295,246,5681,0,STAZIONE CENTRALE,2460,FR_merged_80003,5681_merged_82732
b_81,103,1778,0,PORTA FELICE,1030,FR_merged_80005,1778_merged_90448
b_751,TRAM3,14290,1,CEP,TRAM31,FE_merged_80006,14290_merged_93241
a_387,529,,0,OSPEDALE CERVELLO,5290,FR_merged_80003,7491
a_409,544,,1,JOHN LENNON,5441,FR_merged_80003,20575
b_459,616,,1,STADIO,6161,FE_merged_80006,21100
a_498,628,,1,SFERRACAVALLO,6281,FR_merged_80003,9241
b_662,EXPR,12764,0,INDIPENDENZA,EXPR0,FR_merged_80005,12764_merged_91659
b_292,246,,1,OSPEDALE CIVICO,2461,FE_merged_80006,18590
b_753,TRAM3,14368,1,CEP,TRAM31,FR_merged_80005,14368_merged_87713
a_276,241,5297,0,FALSOMIELE,2410,FR_merged_80003,5297_merged_85409
b_92,104,1986,0,VIA D. DELLA VERDURA,1040,FR_merged_80005,1986_merged_91800
a_496,628,9189,1,SFERRACAVALLO,6281,FE_merged_80004,9189_merged_83647
a_168,124,16583,1,PARCHEGGIO EMIRI,1241,FE_merged_80004,16583_merged_82170
b_502,628,9318,0,STADIO,6280,FR_merged_80005,9318_merged_91783
b_28,101,544,0,STAZIONE CENTRALE,1010,FR_merged_80005,544_merged_92081
b_518,645,,1,STADIO,6451,FR_merged_80005,21602
b_127,108,2507,0,POLITEAMA,1080,FE_merged_80006,2507_merged_90527
a_23,101,415,0,STAZIONE CENTRALE,1010,FR_merged_80003,415_merged_84819
a_570,806,10767,1,POLITEAMA,8061,FR_merged_80003,10767_merged_80301
b_647,ARANC,12445,0,INDIPENDENZA,ARANC0,FR_merged_80005,12445_merged_87245
b_608,84,11606,0,VALDESI,840,FR_merged_80005,11606_merged_89669
b_267,237,5063,0,STAZIONE CENTRALE,2370,FR_merged_80005,5063_merged_90785
b_179,134,,1,JOHN LENNON,1341,FR_merged_80005,16748
b_670,N11_merged_80002,,0,VIA SARULLO,N110,FE_merged_80006,12925
a_69,102,1567,0,STAZIONE CENTRALE,1020,FR_merged_80003,1567_merged_86756
a_293,246,18675,1,OSPEDALE CIVICO,2461,FE_merged_80004,18675_merged_84700
b_772,224P,4133,1,VILLABATE,224P1,FR_merged_80005,4133_merged_92843
a_617,85,11830,0,VALDESI,850,FR_merged_80003,11830_merged_80552
a_191,210,3759,0,VIALE DEI PICCIOTTI,2100,FR_merged_80003,3759_merged_83347
a_26,101,495,1,STADIO,1011,FR_merged_80003,495_merged_80970
b_549,731,10285,0,CROCI,7310,FR_merged_80005,10285_merged_89794
a_719,TRAM1,13392,1,ROCCELLA,TRAM11,FR_merged_80003,13392_merged_83041
a_643,ARANC,12393,0,INDIPENDENZA,ARANC0,FE_merged_80004,12393_merged_83275
a_385,529,7443,0,OSPEDALE CERVELLO,5290,FE_merged_80004,7443_merged_83544
b_548,731,10259,0,CROCI,7310,FR_merged_80005,10259_merged_92676
a_221,226,17432,1,VIALE DEI PICCIOTTI,2261,FR_merged_80003,17432_merged_81027
b_294,246,18648,1,OSPEDALE CIVICO,2461,FR_merged_80005,18648_merged_86989
b_16,101,247,1,STADIO,1011,FE_merged_80006,247_merged_90241
b_191,210,,1,PARCHEGGIO ORETO,2101,FR_merged_80005,17004
a_158,118,16425,1,PARCHEGGIO BASILE,1181,FE_merged_80004,16425_merged_81129
b_334,327,19327,1,BOCCADIFALCO,3271,FR_merged_80005,19327_merged_89059
b_321,309,19144,1,PARCHEGGIO BASILE,3091,FR_merged_80005,19144_merged_91995
a_596,812,11357,1,PORTO,8121,FR_merged_80003,11357_merged_85491
b_276,241,5289,0,FALSOMIELE,2410,FR_merged_80005,5289_merged_88839
a_762,TRAM4,,1,STAZ. NOTARBARTOLO,TRAM41,FR_merged_80003,24090
b_752,TRAM3,14311,1,CEP,TRAM31,FR_merged_80005,14311_merged_90966
b_130,108,15860,1,OSPEDALE CIVICO,1081,FR_merged_80005,15860_merged_90170
b_634,88,12189,0,PUNTA MATESE,880,FR_merged_80005,12189_merged_89608
b_720,TRAM1,13378,0,STAZIONE CENTRALE,TRAM10,FR_merged_80005,13378_merged_91539
a_750,TRAM3,14289,1,CEP,TRAM31,FE_merged_80004,14289_merged_85854
b_592,812,11281,1,PORTO,8121,FE_merged_80006,11281_merged_86892
b_625,87,,1,MONDELLO (TORRE),871,FR_merged_80005,22800
b_625,87,,1,MONDELLO (TORRE),871,FR_merged_80005,22803
b_625,87,,1,MONDELLO (TORRE),871,FR_merged_80005,22802
b_639,ARANC,12320,0,INDIPENDENZA,ARANC0,FE_merged_80006,12320_merged_92669
b_662,EXPR,,0,INDIPENDENZA,EXPR0,FR_merged_80005,12751
b_499,628,9242,0,STADIO,6280,FR_merged_80005,9242_merged_90259
b_625,87,,1,MONDELLO (TORRE),871,FR_merged_80005,22806
b_152,110,2993,0,INDIPENDENZA,1100,FR_merged_80005,2993_merged_92221
b_625,87,,1,MONDELLO (TORRE),871,FR_merged_80005,22808
b_191,210,,1,PARCHEGGIO ORETO,2101,FR_merged_80005,17007
b_100,106,2115,0,STADIO,1060,FE_merged_80006,2115_merged_89410
b_624,87,,1,MONDELLO (TORRE),871,FE_merged_80006,22785
a_617,85,,1,PARCHEGGIO GALATEA,851,FR_merged_80003,22715
b_723,TRAM1,13482,1,ROCCELLA,TRAM11,FR_merged_80005,13482_merged_88141
b_714,TRAM1,13231,1,ROCCELLA,TRAM11,FE_merged_80006,13231_merged_89226
a_502,628,9326,0,STADIO,6280,FR_merged_80003,9326_merged_81749
b_308,307,6005,0,BORGO NUOVO,3070,FE_merged_80006,6005_merged_93317
b_200,212,17151,1,VIALE DEI PICCIOTTI,2121,FR_merged_80005,17151_merged_90790
b_82,103,15175,1,JOHN LENNON,1031,FR_merged_80005,15175_merged_87827
a_433,606,8188,0,MONDELLO,6060,FR_merged_80003,8188_merged_83133
a_292,246,18646,1,OSPEDALE CIVICO,2461,FE_merged_80004,18646_merged_81173
b_15,101,222,1,STADIO,1011,FE_merged_80006,222_merged_89085
b_240,231,4623,0,POMARA,2310,FE_merged_80006,4623_merged_93173
a_762,TRAM4,,1,STAZ. NOTARBARTOLO,TRAM41,FR_merged_80003,24072
b_496,628,9186,0,STADIO,6280,FE_merged_80006,9186_merged_90401
b_760,TRAM4,23938,1,STAZ. NOTARBARTOLO,TRAM41,FE_merged_80006,23938_merged_90609
a_762,TRAM4,,1,STAZ. NOTARBARTOLO,TRAM41,FR_merged_80003,24073
b_191,210,,1,PARCHEGGIO ORETO,2101,FR_merged_80005,17006
a_617,85,,1,PARCHEGGIO GALATEA,851,FR_merged_80003,22711
b_15,101,211,0,STAZIONE CENTRALE,1010,FE_merged_80006,211_merged_87529
b_603,84,11463,0,VALDESI,840,FE_merged_80006,11463_merged_90775
a_486,625,,1,STADIO,6251,FR_merged_80003,21550
a_250,234,17865,1,VIA ORETO,2341,FE_merged_80004,17865_merged_86406
a_340,364,19481,1,PARCHEGGIO BASILE,3641,FE_merged_80004,19481_merged_80749
a_762,TRAM4,,0,CALATAFIMI,TRAM40,FR_merged_80003,14651
a_762,TRAM4,,0,CALATAFIMI,TRAM40,FR_merged_80003,14650
a_762,TRAM4,,0,CALATAFIMI,TRAM40,FR_merged_80003,14653
a_762,TRAM4,,0,CALATAFIMI,TRAM40,FR_merged_80003,14652
a_762,TRAM4,,0,CALATAFIMI,TRAM40,FR_merged_80003,14655
a_762,TRAM4,,0,CALATAFIMI,TRAM40,FR_merged_80003,14654
a_762,TRAM4,,0,CALATAFIMI,TRAM40,FR_merged_80003,14657
a_762,TRAM4,,0,CALATAFIMI,TRAM40,FR_merged_80003,14656
a_762,TRAM4,,0,CALATAFIMI,TRAM40,FR_merged_80003,14659
a_281,243,18445,1,STAZIONE CENTRALE,2431,FE_merged_80004,18445_merged_81890
b_498,628,9220,0,STADIO,6280,FR_merged_80005,9220_merged_90197
a_190,210,3740,0,VIALE DEI PICCIOTTI,2100,FE_merged_80004,3740_merged_80140
b_65,102,,1,STAZ. NOTARBARTOLO,1021,FE_merged_80006,14878
b_617,85,11811,0,VALDESI,850,FR_merged_80005,11811_merged_91634
a_341,364,,1,PARCHEGGIO BASILE,3641,FR_merged_80003,19511
b_601,812,11420,1,PORTO,8121,FE_merged_80006,11420_merged_91311
b_503,628,9335,1,SFERRACAVALLO,6281,FR_merged_80005,9335_merged_92025
a_88,104,15315,1,PARCHEGGIO BASILE,1041,FE_merged_80004,15315_merged_83949
b_200,212,17150,1,VIALE DEI PICCIOTTI,2121,FR_merged_80005,17150_merged_90791
b_482,625,,0,BORGO NUOVO,6250,FE_merged_80006,8898
b_787,628P,9283,0,STADIO,628P0,FR_merged_80005,9283_merged_88863
b_158,118,3105,0,STAZ. NOTARBARTOLO,1180,FE_merged_80006,3105_merged_92705
a_595,812,11341,0,MONTEPELLEGRINO,8120,FR_merged_80003,11341_merged_82144
a_307,307,5984,0,BORGO NUOVO,3070,FE_merged_80004,5984_merged_80023
b_211,224,4113,0,STAZIONE CENTRALE,2240,FR_merged_80005,4113_merged_93059
b_616,85,,1,PARCHEGGIO GALATEA,851,FE_merged_80006,22637
b_292,246,,1,OSPEDALE CIVICO,2461,FE_merged_80006,18595
a_689,N12,,0,ROCCAZZO,N120,FR_merged_80003,13066
a_689,N12,,0,ROCCAZZO,N120,FR_merged_80003,13065
a_689,N12,,0,ROCCAZZO,N120,FR_merged_80003,13064
a_689,N12,,0,ROCCAZZO,N120,FR_merged_80003,13063
b_616,85,,1,PARCHEGGIO GALATEA,851,FE_merged_80006,22634
a_688,N12,,0,ROCCAZZO,N120,FE_merged_80004,13061
a_569,806,10732,1,POLITEAMA,8061,FR_merged_80003,10732_merged_83265
a_659,EXPR,23515,1,PARCHEGGIO BASILE,EXPR1,FE_merged_80004,23515_merged_81304
a_12,101,114,0,STAZIONE CENTRALE,1010,FE_merged_80004,114_merged_86695
a_719,TRAM1,13401,0,STAZIONE CENTRALE,TRAM10,FR_merged_80003,13401_merged_82311
a_570,806,10746,0,MONDELLO,8060,FR_merged_80003,10746_merged_80540
a_690,N12,,0,ROCCAZZO,N120,FR_merged_80003,13069
a_690,N12,,0,ROCCAZZO,N120,FR_merged_80003,13068
b_569,806,10729,0,MONDELLO,8060,FR_merged_80005,10729_merged_93327
a_690,N12,,1,VIA SARULLO,N121,FR_merged_80003,23881
a_178,134,3475,0,PIAZZA XIII VITTIME,1340,FR_merged_80003,3475_merged_85497
a_517,645,9668,0,PARTANNA,6450,FR_merged_80003,9668_merged_84804
b_140,109,16031,1,PARCHEGGIO BASILE,1091,FR_merged_80005,16031_merged_89710
a_139,109,2686,0,STAZIONE CENTRALE,1090,FE_merged_80004,2686_merged_80052
b_594,812,11311,1,PORTO,8121,FE_merged_80006,11311_merged_92727
b_31,101,628,0,STAZIONE CENTRALE,1010,FR_merged_80005,628_merged_89042
a_295,246,,1,OSPEDALE CIVICO,2461,FR_merged_80003,18718
a_295,246,,1,OSPEDALE CIVICO,2461,FR_merged_80003,18719
a_295,246,,1,OSPEDALE CIVICO,2461,FR_merged_80003,18714
a_295,246,,1,OSPEDALE CIVICO,2461,FR_merged_80003,18715
a_295,246,,1,OSPEDALE CIVICO,2461,FR_merged_80003,18716
a_295,246,,1,OSPEDALE CIVICO,2461,FR_merged_80003,18717
a_295,246,,1,OSPEDALE CIVICO,2461,FR_merged_80003,18710
a_295,246,,1,OSPEDALE CIVICO,2461,FR_merged_80003,18711
a_295,246,,1,OSPEDALE CIVICO,2461,FR_merged_80003,18712
a_295,246,,1,OSPEDALE CIVICO,2461,FR_merged_80003,18713
b_715,TRAM1,13246,1,ROCCELLA,TRAM11,FE_merged_80006,13246_merged_92317
a_388,529,,1,JOHN LENNON,5291,FR_merged_80003,20266
a_388,529,,1,JOHN LENNON,5291,FR_merged_80003,20265
a_388,529,,1,JOHN LENNON,5291,FR_merged_80003,20264
a_388,529,,1,JOHN LENNON,5291,FR_merged_80003,20263
a_388,529,,1,JOHN LENNON,5291,FR_merged_80003,20262
a_388,529,,1,JOHN LENNON,5291,FR_merged_80003,20261
a_128,108,2515,0,POLITEAMA,1080,FR_merged_80003,2515_merged_80278
a_691,N12,,1,VIA SARULLO,N121,FR_merged_80003,23886
b_250,234,,1,VIA ORETO,2341,FE_merged_80006,17831
a_266,237,18097,1,PARCHEGGIO ORETO,2371,FR_merged_80003,18097_merged_80315
a_518,645,21661,1,STADIO,6451,FR_merged_80003,21661_merged_84274
b_250,234,,1,VIA ORETO,2341,FE_merged_80006,17834
a_308,307,6006,0,BORGO NUOVO,3070,FE_merged_80004,6006_merged_86551
b_634,88,12188,0,PUNTA MATESE,880,FR_merged_80005,12188_merged_89609
b_251,234,,1,VIA ORETO,2341,FR_merged_80005,17837
a_266,237,5032,0,STAZIONE CENTRALE,2370,FR_merged_80003,5032_merged_85633
b_322,309,19165,1,PARCHEGGIO BASILE,3091,FR_merged_80005,19165_merged_92244
b_322,309,19157,1,PARCHEGGIO BASILE,3091,FR_merged_80005,19157_merged_88481
a_516,645,9649,0,PARTANNA,6450,FE_merged_80004,9649_merged_85017
a_470,619,21297,1,STADIO,6191,FE_merged_80004,21297_merged_83389
b_676,N11_merged_80002,,1,CASA DEL SOLE,N111,FR_merged_80005,23729
a_759,TRAM4,14597,0,CALATAFIMI,TRAM40,FE_merged_80004,14597_merged_84449
a_615,85,11783,0,VALDESI,850,FE_merged_80004,11783_merged_84149
b_600,812,11408,0,MONTEPELLEGRINO,8120,FE_merged_80006,11408_merged_91537
b_562,806,10553,1,POLITEAMA,8061,FE_merged_80006,10553_merged_93484
b_320,309,19132,1,PARCHEGGIO BASILE,3091,FR_merged_80005,19132_merged_89136
a_743,TRAM2,14060,1,BORGO NUOVO,TRAM21,FR_merged_80003,14060_merged_82227
a_563,806,10584,1,POLITEAMA,8061,FE_merged_80004,10584_merged_84690
b_486,625,8984,0,BORGO NUOVO,6250,FR_merged_80005,8984_merged_88961
b_422,603,8024,0,MONDELLO,6030,FR_merged_80005,8024_merged_90303
b_624,87,11959,0,PARTANNA MONDELLO,870,FE_merged_80006,11959_merged_88406
b_208,224,4056,1,POMARA,2241,FE_merged_80006,4056_merged_91288
a_661,EXPR,12722,0,INDIPENDENZA,EXPR0,FR_merged_80003,12722_merged_85367
a_633,88,,1,PUNTA BARCARELLO,881,FR_merged_80003,23048
a_633,88,,1,PUNTA BARCARELLO,881,FR_merged_80003,23049
a_633,88,,1,PUNTA BARCARELLO,881,FR_merged_80003,23046
a_633,88,,1,PUNTA BARCARELLO,881,FR_merged_80003,23047
a_633,88,,1,PUNTA BARCARELLO,881,FR_merged_80003,23044
a_633,88,,1,PUNTA BARCARELLO,881,FR_merged_80003,23045
a_633,88,,1,PUNTA BARCARELLO,881,FR_merged_80003,23042
a_633,88,,1,PUNTA BARCARELLO,881,FR_merged_80003,23043
a_633,88,,1,PUNTA BARCARELLO,881,FR_merged_80003,23040
a_633,88,,1,PUNTA BARCARELLO,881,FR_merged_80003,23041
a_13,101,138,1,STADIO,1011,FE_merged_80004,138_merged_86466
b_675,N11_merged_80002,,1,CASA DEL SOLE,N111,FR_merged_80005,23723
b_600,812,11407,1,PORTO,8121,FE_merged_80006,11407_merged_91529
b_220,226,,1,VIALE DEI PICCIOTTI,2261,FE_merged_80006,17380
b_277,241,5306,0,FALSOMIELE,2410,FR_merged_80005,5306_merged_93130
b_385,529,7435,0,OSPEDALE CERVELLO,5290,FE_merged_80006,7435_merged_92944
b_674,N11_merged_80002,,1,CASA DEL SOLE,N111,FR_merged_80005,23721
b_615,85,,1,PARCHEGGIO GALATEA,851,FE_merged_80006,22605
b_267,237,18083,1,PARCHEGGIO ORETO,2371,FR_merged_80005,18083_merged_90570
b_307,307,,1,PARCHEGGIO BASILE,3071,FE_merged_80006,18962
b_17,101,265,0,STAZIONE CENTRALE,1010,FE_merged_80006,265_merged_90004
b_676,N11_merged_80002,,1,CASA DEL SOLE,N111,FR_merged_80005,23727
a_660,EXPR,12718,0,INDIPENDENZA,EXPR0,FE_merged_80004,12718_merged_81831
b_607,84,22413,1,MONDELLO (TORRE),841,FR_merged_80005,22413_merged_91284
b_422,603,8025,0,MONDELLO,6030,FR_merged_80005,8025_merged_88914
b_233,230,4518,0,VILLACIAMBRA,2300,FR_merged_80005,4518_merged_92610
a_741,TRAM2,14003,0,STAZ. NOTARBARTOLO,TRAM20,FE_merged_80004,14003_merged_82888
b_687,N12,23783,1,VIA SARULLO,N121,FE_merged_80006,23783_merged_89508
a_100,106,2118,0,STADIO,1060,FE_merged_80004,2118_merged_82640
b_770,224P,4092,0,STAZIONE CENTRALE,224P0,FR_merged_80005,4092_merged_92714
b_276,241,5295,0,FALSOMIELE,2410,FR_merged_80005,5295_merged_92174
a_168,124,3280,0,POLITEAMA,1240,FE_merged_80004,3280_merged_80830
a_372,462,,0,BAIDA,4620,FR_merged_80003,7197
b_631,88,,0,PUNTA MATESE,880,FE_merged_80006,12112
b_548,731,10257,0,CROCI,7310,FR_merged_80005,10257_merged_92684
b_24,101,462,0,STAZIONE CENTRALE,1010,FR_merged_80005,462_merged_91723
b_499,628,9254,0,STADIO,6280,FR_merged_80005,9254_merged_88910
a_718,TRAM1,13380,0,STAZIONE CENTRALE,TRAM10,FE_merged_80004,13380_merged_85727
b_25,101,470,0,STAZIONE CENTRALE,1010,FR_merged_80005,470_merged_88457
a_523,675,9759,0,OSPEDALE CERVELLO,6750,FE_merged_80004,9759_merged_82326
b_569,806,10719,0,MONDELLO,8060,FR_merged_80005,10719_merged_90278
b_292,246,5617,0,STAZIONE CENTRALE,2460,FE_merged_80006,5617_merged_86997
a_333,327,,1,BOCCADIFALCO,3271,FR_merged_80003,19345
a_64,102,14901,1,STAZ. NOTARBARTOLO,1021,FE_merged_80004,14901_merged_86237
b_659,EXPR,,1,PARCHEGGIO BASILE,EXPR1,FE_merged_80006,23432
b_483,625,8917,0,BORGO NUOVO,6250,FE_merged_80006,8917_merged_91359
b_129,108,2528,0,POLITEAMA,1080,FR_merged_80005,2528_merged_90768
b_715,TRAM1,13254,1,ROCCELLA,TRAM11,FE_merged_80006,13254_merged_88994
b_177,134,,0,PIAZZA XIII VITTIME,1340,FE_merged_80006,3451
b_178,134,3480,0,PIAZZA XIII VITTIME,1340,FR_merged_80005,3480_merged_92637
b_89,104,,1,PARCHEGGIO BASILE,1041,FE_merged_80006,15298
b_601,812,11424,1,PORTO,8121,FE_merged_80006,11424_merged_91315
a_592,812,11295,1,PORTO,8121,FE_merged_80004,11295_merged_83595
a_517,645,21659,1,STADIO,6451,FR_merged_80003,21659_merged_80510
b_631,88,12126,0,PUNTA MATESE,880,FE_merged_80006,12126_merged_88505
b_458,616,,0,BARCARELLO,6160,FE_merged_80006,8533
b_89,104,,1,PARCHEGGIO BASILE,1041,FE_merged_80006,15292
b_608,84,11593,0,VALDESI,840,FR_merged_80005,11593_merged_88606
b_89,104,,1,PARCHEGGIO BASILE,1041,FE_merged_80006,15290
a_605,84,11530,0,VALDESI,840,FE_merged_80004,11530_merged_82986
b_357,422,6902,0,BORGO NUOVO,4220,FE_merged_80006,6902_merged_90916
b_626,87,12017,0,PARTANNA MONDELLO,870,FR_merged_80005,12017_merged_86795
b_624,87,11975,0,PARTANNA MONDELLO,870,FE_merged_80006,11975_merged_88639
a_644,ARANC,12416,0,INDIPENDENZA,ARANC0,FR_merged_80003,12416_merged_84251
a_139,109,2683,0,STAZIONE CENTRALE,1090,FE_merged_80004,2683_merged_80057
b_70,102,1585,0,STAZIONE CENTRALE,1020,FR_merged_80005,1585_merged_87458
b_743,TRAM2,14028,1,BORGO NUOVO,TRAM21,FR_merged_80005,14028_merged_89421
b_423,603,8038,0,MONDELLO,6030,FR_merged_80005,8038_merged_87089
b_141,109,16038,1,PARCHEGGIO BASILE,1091,FR_merged_80005,16038_merged_89701
b_220,226,,1,VIALE DEI PICCIOTTI,2261,FE_merged_80006,17387
a_606,84,11550,0,VALDESI,840,FR_merged_80003,11550_merged_83225
a_67,102,1534,0,STAZIONE CENTRALE,1020,FR_merged_80003,1534_merged_82945
b_191,210,3749,0,VIALE DEI PICCIOTTI,2100,FR_merged_80005,3749_merged_87667
b_31,101,629,1,STADIO,1011,FR_merged_80005,629_merged_89041
a_633,88,12175,0,PUNTA MATESE,880,FR_merged_80003,12175_merged_84787
a_342,364,6565,0,AQUINO,3640,FR_merged_80003,6565_merged_85326
a_642,ARANC,23241,1,PORTA FELICE,ARANC1,FE_merged_80004,23241_merged_80476
a_356,422,6896,0,BORGO NUOVO,4220,FE_merged_80004,6896_merged_86048
a_211,224,,0,STAZIONE CENTRALE,2240,FR_merged_80003,17332
b_599,812,11388,1,PORTO,8121,FR_merged_80005,11388_merged_88474
b_356,422,,1,PARCHEGGIO EMIRI,4221,FE_merged_80006,6878
b_459,616,8545,0,BARCARELLO,6160,FE_merged_80006,8545_merged_87417
b_648,ARANC,12462,0,INDIPENDENZA,ARANC0,FR_merged_80005,12462_merged_87496
b_617,85,,1,PARCHEGGIO GALATEA,851,FR_merged_80005,22649
a_295,246,5682,0,STAZIONE CENTRALE,2460,FR_merged_80003,5682_merged_82735
a_185,209,,1,PARCHEGGIO ORETO,2091,FE_merged_80004,16895
b_283,243,5447,0,BONAGIA,2430,FR_merged_80005,5447_merged_90111
b_761,TRAM4,14595,0,CALATAFIMI,TRAM40,FR_merged_80005,14595_merged_91217
b_15,101,228,1,STADIO,1011,FE_merged_80006,228_merged_87318
b_617,85,,1,PARCHEGGIO GALATEA,851,FR_merged_80005,22643
b_617,85,,1,PARCHEGGIO GALATEA,851,FR_merged_80005,22642
b_617,85,,1,PARCHEGGIO GALATEA,851,FR_merged_80005,22641
b_264,237,4974,0,STAZIONE CENTRALE,2370,FE_merged_80006,4974_merged_92498
b_617,85,,1,PARCHEGGIO GALATEA,851,FR_merged_80005,22647
b_482,625,,1,STADIO,6251,FE_merged_80006,21409
b_267,237,5068,0,STAZIONE CENTRALE,2370,FR_merged_80005,5068_merged_90787
b_617,85,,1,PARCHEGGIO GALATEA,851,FR_merged_80005,22644
a_253,234,4821,0,STAZIONE CENTRALE,2340,FR_merged_80003,4821_merged_85759
b_66,102,1519,0,STAZIONE CENTRALE,1020,FE_merged_80006,1519_merged_89971
b_284,243,18461,1,STAZIONE CENTRALE,2431,FR_merged_80005,18461_merged_88417
a_116,107,2349,0,STADIO,1070,FR_merged_80003,2349_merged_86445
b_292,246,5620,0,STAZIONE CENTRALE,2460,FE_merged_80006,5620_merged_90226
a_33,101,666,0,STAZIONE CENTRALE,1010,FR_merged_80003,666_merged_82694
a_471,619,8719,0,S. FILIPPO NERI,6190,FE_merged_80004,8719_merged_80225
a_20,101,366,0,STAZIONE CENTRALE,1010,FR_merged_80003,366_merged_85345
a_446,614,8404,0,PARTANNA - MONDELLO,6140,FR_merged_80003,8404_merged_85832
a_625,87,12006,0,PARTANNA MONDELLO,870,FR_merged_80003,12006_merged_83484
b_318,309,6158,0,ROCCA,3090,FE_merged_80006,6158_merged_90216
a_12,101,122,0,STAZIONE CENTRALE,1010,FE_merged_80004,122_merged_85622
b_21,101,389,0,STAZIONE CENTRALE,1010,FR_merged_80005,389_merged_90344
b_608,84,11595,0,VALDESI,840,FR_merged_80005,11595_merged_88600
b_601,812,11422,1,PORTO,8121,FE_merged_80006,11422_merged_91313
a_212,224,4123,0,STAZIONE CENTRALE,2240,FR_merged_80003,4123_merged_82719
